mrkl_shop_id;shop_name;business_name;identification_number;first_names;last_names;email;address;address_ref;phone;phone_secondary;logo;branch;web_site;description;UNIDAD DE NEGOCIO;DIVISI�N;ruc;created_at;trade_name;state
4264;Duvetex Home;DIAZ RENGIFO FIORELLA TIFFANI;10722014222;Marcelo;Barron;ventasduvetex@gmail.com;Av. Mariscal Agust�n Gamarra 1215, piso 2 tienda SN 038- 096;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4264;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4264;null;Marca de ropa de cama 100% algodo?n con disen?os u?nicos. Buscamos inspirarlos en tener un cuarto que se acomode a su estilo de vida, que sea co?modo y pra?ctico para que se convierta en uno de sus espacios favoritos. Misio?n Disen?ar, producir y comercializar ropa de cama de alta calidad. Con el propo?sito de satisfacer las necesidades de nuestros clientes mediante el concepto de la elegancia y el confort, enfocados en la calidad y el buen servicio. Ir mejorando la calidad de vida de cada uno de nuestros clientes. Contribuir a la conservacio?n y manejo sostenible de los recursos naturales y del medio ambiente, participando en proyectos de desarrollo ambiental a nivel nacional. Visio?n Ser una empresa reconocida y posicionada constantemente a Nivel Nacional e internacional hasta ser reconocida como la marca de ropa para cama con la ma?s alta tecnologi?a, innovacio?n, buen gusto, variedad de disen?os y excelente servicio a precios competitivos. Manejar un alto volumen de negociaciones tanto a nivel nacional como internacional gracias al mejoramiento continuo de los procesos de negociacio?n y de productos, enfocados en satisfacer estos mercados. Ser una empresa comprometida con el bienestar de todo el equipo, interno y externo, ofreciendo a nuestros colaboradores un lugar en donde puedan desarrollar sus mejores capacidades para dar lo mejor de si? y lograr un equilibrio econo?mico, personal, profesional y espiritual.;HOGAR;DECOHOGAR;10722014222;12/3/2021;Duvetex Home;Abierta
4265;HOM;THE CONTAINER S.A.C;20606240211;Stephanie;De Loayza;homlimaperu@gmail.com;JR. Hermilio valdiz�n 176;null;null;null;null;null;null;null;HOGAR;DECOHOGAR;20606240211;12/3/2021;HOM;Abierta
4266;PCYA EMPRESARIAL;PC YA EMPRESARIAL S.A.C.;20601764271;Angela;Qui�ones;facturas@jymsolucionesti.pe;AV. INCA GARCILASO DE LA VEGA 1348 INT. 1001;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4266;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4266;null;PC-YA! EMPRESARIAL es una marca especializada en venta de Productos, Servicios y Soluciones TI, cuyo staff cuenta con m�s de 10 a�os de experiencia en el mercado de consumo masivo y corporativo;HOGAR;ELECTROHOGAR;20601764271;12/3/2021;PCYA EMPRESARIAL;Abierta
4267;XPOP S.A.C.;XPOP S.A.C.;20555164646;Cinthia;Barff Vallejo;ckb@xtr.com.pe;Calle General Mendiburu Nro. 744 Dpto. 201 Urb. Santa Cruz;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4267;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4267;null;DISTRIBUIDOR AUTORIZADO SAMSUNG;HOGAR;ELECTROHOGAR;2055516464;12/3/2021;XPOP S.A.C.;Abierta
4268;HUEPAR;VULTEC PERU S.A.C.;20602123112;LESLY;GRADOS;lgrados@vultec.pe;JUAN SOTO BERMEO 406. ALMACEN 20;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4268;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4268;null;null;NUEVOS NEGOCIOS;MEJORAMIENTO DEL HOGAR;20602123112;12/3/2021;HUEPAR;Abierta
4269;Mechanical World Sac;MECHANICAL WORLD S.A.C.;20506591431;EMILYN;MAURICIO SUAZO;CONTABILIDAD@MECHANICAL.PE;AV. ELMER FAUCETT NRO. 321 URB. MARANGA - SAN MIGUEL;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4269;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4269;null;Bienvenido a la mejor tienda de Ripley, somos MECHANICAL CORPORATION. Nos especializamos en la comercializaci�n de herramientas y accesorios de las mejores marcas nacionales e importadas, con una excelente calidad, precio y servicio. Al elegirnos aseguras garant�a y calidad en todos nuestros productos.;NUEVOS NEGOCIOS;MEJORAMIENTO DEL HOGAR;20506591431;12/3/2021;Mechanical World Sac;Abierta
4270;OSMA;ASAP CORP E.I.R.L;20602231799;Patricio;Pacheco;facturasclock@gmail.com;JIRON ALDEBARAN 420, BLOQUE X - 501;null;null;null;null;null;null;null;HOGAR;DECOHOGAR;20602231799;12/3/2021;OSMA;Abierta
4271;AMAE CHIC;PINEDO BOZA AMELY GAUDY;10752111141;Amely Gaudy;Pinedo Boza;amaegau@gmail.com;JIR�N ALFONSO UGARTE 535 - DPTO 105;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4271;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4271;null;Descubre lo m�s chic para tu peque�o.;BLANDOS;INFANTIL;10752111141;12/3/2021;AMAE CHIC;Abierta
4273;BLACKSHEEP TIENDA OFICIAL;BLACK SHEEP PERU SAC;20519478511;Alonso;Laynes;alaynes@blacksheep.com.pe;AV. MARISCAL JOSE DE LA MAR 1263;null;null;null;null;null;null;null;HOGAR;ELECTROHOGAR;20519478511;12/3/2021;BLACKSHEEP TIENDA OFICIAL;Abierta
4274;SKULLCANDY TIENDA OFICIAL;BLACK SHEEP PERU SAC;20519478511;Alonso;Laynes;alaynes@blacksheep.com.pe;AV. MARISCAL JOSE DE LA MAR 1263;null;null;null;null;null;null;null;HOGAR;ELECTROHOGAR;20519478511;12/3/2021;SKULLCANDY TIENDA OFICIAL;Abierta
4275;LENZ PHOTO STORE;INVERSIONES FOTOGRAFICAS DEL PERU S.A.C.;20602172610;Nicol�s;Biondi;nicolas@lenz.pe;JR GARCILASO DE LA VEGA 1721;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4275;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4275;null;E-commerce especializada en fotograf�a, video y tecnolog�a. Equipando creativos y emprendedores desde el 2014.;HOGAR;ELECTROHOGAR;20602172610;12/6/2021;LENZ PHOTO STORE;Abierta
4276;DEXMEN;RAMOS HERNANDEZ JOSE CARLOS;10431208020;JULY;LIMAYLLA RAMOS;urbandexmen@gmail.com;CALLE SEBASTIAN BARRANCA 1556 - 608;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4276;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4276;null;Somos una empresa dedicada a la moda masculina, siempre estando a la vanguardia de nuestros modelos. Con nuestro equipo de producci�n y dise�o tratamos de que nuestras prendas tengan una calidad y confort para tu estilo, tomando en cuenta siempre el dise�o, comodidad y satisfacci�n para nuestros clientes.;BLANDOS;HOMBRE;10431208020;12/6/2021;DEXMEN;Abierta
4277;PC MILLENIUM;PC MILLENIUM S.A;20427239242;Frederick;Habrahamsohn;logistic@pcmillenium.pe;Av. Bolivia 138;null;917857868;null;null;null;www.pcmillenium.pe;null;HOGAR;ELECTROHOGAR;20427239242;12/6/2021;PC MILLENIUM;Abierta
4278;48J IMPORT;48J IMPORT S.A.C.;20607761532;Jorge Manuel;Acu�a Pasion;48jimport@gmail.com;Av. Brasil 3441 dpto 1702;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4278;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4278;null;null;HOGAR;ELECTROHOGAR;20607761532;12/7/2021;48J IMPORT;Abierta
4279;KEMP BIKES;UMBRELLA IMPORT S.A.C.;20606503785;ANDREA;PRIETO;umbrellaimportsac@gmail.com;JR. PEZET Y MONEL NRO. 1822 INT. 302 URB. RISSO (ALTURA CUADRA 9 CANEVARO) LIMA;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4279;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4279;null;En Kemp Bikes impulsamos el estilo de vida minimalista que ofrecen las Bicicletas Fixie o Single Speed, no s�lo por ser r�pidas y livianas, sino tambi�n por ser perfectas para recorrer la ciudad. Encuentra los mejores precios en nuestras bicicletas, repuestos y accesorios.;BLANDOS;DEPORTES;20606503785;12/9/2021;KEMP BIKES;Abierta
4280;HIPNOTICA;MONTERO TERRY SILVIO JOSE;10416495471;SILVANA;SALA USIN;hipnotic.pe@gmail.com;CALLE JOSE GALVEZ 860;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4280;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4280;null;Hipnotica cuenta con una variedad de dise�os para mujeres que quieren lucir frescas ,divertidas y elegantes , todas nuestras prendas estan elaborada en tela lino . Disfruta de nuestras prendas aqui en Ripley.com;BLANDOS;MUJER;10416495471;12/9/2021;HIPNOTICA;Abierta
4281;NUMBRA Arte para el Alma;NUMBRA S.A.C.;20601678013;Diana;Field;admnistracion@numbra.pe;Balarezo 370;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4281;null;null;Somos una empresa con m�s de 6 a�os de experiencia, que comenz� haciendo atrapasue�os. Hoy en d�a tenemos bordados, macram� y todo tipo de decoraciones a base de nudos y fibras. Nuestra pasi�n por explorar y aprender d�a a d�a nos motiva para poder darles lo mejor, porque Numbra es mas que decoraci�n.;NUEVOS NEGOCIOS;MEJORAMIENTO DEL HOGAR;20601678013;12/10/2021;NUMBRA Arte para el Alma;Abierta
4282;LEEMARK EIRL;LEEMARK E.I.R.L;20538188116;ANAIS;PAREDES;TESORERIA@LEEMARK.CLUB;JR. AGUA MARINA 649, URBANIZACION LA HUAYRONA;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4282;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4282;null;Lo que mueve neustros corazones y enfoca nuestras mentes es poder brindar a las personas la capacidad de nunca detenerse y siempre avanzar. Nuestros productos dise�ados no solo con tecnolog�a m�dica, sino con pasi�n, se encargan de ello. Con Leemark, siempre estar�s en movimiento, conquistando la cima, llegando a la meta.;BLANDOS;DEPORTES;20538188116;12/10/2021;LEEMARK EIRL;Abierta
4283;KAWITU;JARA VARGAS FABIO ADRIAN;10767801110;FABIO ADRIAN;JARA VARGAS;kawitupe@gmail.com;JR. LOS MIRTOS 237 - URB SANTA ISABEL;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4283;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4283;null;null;HOGAR;DECOHOGAR;10767801110;12/10/2021;KAWITU;Abierta
4284;Equipa2 Per�;Equipa2 Per�;20606268573;Alejandra;C�ceres Borja;contacto@equipa2peru.com;Surco;null;51900175748;913272800;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4284;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4284;www.equipa2peru.com;Venta de accesorios para ciclismo;BLANDOS;DEPORTES;20606268573;12/10/2021;Equipa2 Per�;Abierta
4285;BONZI COLLECTION;PALACIOS CASTILLO CYNTHIA ENITH;10106741595;CYNTHIA;PALACIOS CASTILLO;BONZICOLLECTION@GMAIL.COM;LOS DOGOS 762 URB LOS JAZMINES;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4285;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4285;null;Somos Bonzi Collection, una marca peruana con mas de 2 a�os especializados en moda femenina. Podr�s encontrar lo ultimo en tendencia. �Sabemos que nuestras prendas se volver�n tus favoritas del closet!;BLANDOS;MUJER;10106741595;12/10/2021;BONZI COLLECTION;Abierta
4286;CRONOS LIFE;INNOVA SPORT INTERNATIONAL S.A.C.;20601674956;Angie;Huaman;c.lopez@cronoslife.com;CALLE GRAN CHIMU 526;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4286;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4286;null;Somos una empresa dedicada a la venta de equipamiento deportivo profesional de gimnasios para el hogar. M�quinas de entrenamiento de la m�s alta calidad. Proyectos deportivos, gimnasios en condominios y pisos de entrenamiento. Tel: 01-6991152;BLANDOS;DEPORTES;20601674956;12/10/2021;CRONOS LIFE;Abierta
4287;HOMEGADGETS;HOMEGADGETS PERU E.I.R.L.;20607093386;Victor;Gutierrez Salazar;homegadgetsperu@gmail.com;CALLE SANTA ROSA MZ E LOTE 30, URB. UMAMARCA;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4287;null;null;Somos una nueva empresa peruana que ofrece productos para la organizacion del hogar, actualmente nos alineamos a las tendencias en oficina, cocina y deco, siempre buscando lo mejor, practicidad, calidad y precio.;NUEVOS NEGOCIOS;MEJORAMIENTO DEL HOGAR;20607093386;12/10/2021;HOMEGADGETS;Abierta
4288;ETERNA;GN7 SOLUCIONE SAC;20602870147;Juan;Machero;jsanchez@qayarix.com;Av. Teodoro C�rdenas 155, int, 401, Santa Beatriz;null;null;null;null;null;null;Somos especialistas en productos de cosm�tica y belleza, distribuidores oficiales de la marca About You en el Per�.;BLANDOS;BELLEZA;20602870147;12/12/2021;ETERNA;Abierta
4289;MANGUICHIPS STORE;VALENTIN VALLEJOS BRYAN ALEXANDER;10485119910;BRYAN ALEXANDER;VALENTIN VALLEJOS;MANGUICHIPSTORE@GMAIL.COM;SECTOR 1 GRUPO 8 MZ G LOTE 24;VILLA EL SALVADOR;991527658;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4289;null;null;null;HOGAR;ELECTROHOGAR;10485119910;12/12/2021;MANGUICHIPS STORE;Abierta
4290;PRIMAL INSTINCT;PRIMAL GROUP S.A.C.;20607272388;NICOL�S;REY NORIEGA;CONTACT@PRIMALINSTINCT.CO;CALLE ONEGA 380, RINCONADA DEL LAGO;null;null;null;null;null;null;null;BLANDOS;DEPORTES;20607272388;12/12/2021;PRIMAL INSTINCT;Abierta
4291;TRINUS;AMPHORA PERU S.A.C;20492281639;LEYDI;FERNANDEZ;lfernandez@amphora.pe;AV.JOSE LARCO 1232 PISO 3 OFICINA 124;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4291;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4291;null;Mochilas y Mochilas porta laptops ideales para tu look.;BLANDOS;ACCESORIOS;20492281639;12/12/2021;TRINUS;Abierta
4292;La Pen�lope;20605049321;BOUTIQUE M & R S.A.C.;Rodrigo;Sayan;hola@lapenelope.com.pe;Av Constructores 325;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4292;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4292;null;null;BLANDOS;MUJER;20605049321;12/13/2021;La Pen�lope;Abierta
4293;ASICS;GRETEL INTERNATIONAL S.A.C.;20601664489;SADIENKA;RODRIGUEZ PAREDES;facturacion@gretel.pe;AV. SANTA CRUZ 466, PISO 5 OF 501;null;null;null;null;null;null;null;BLANDOS;CALZADO;20601664489;12/13/2021;ASICS;Abierta
4294;UGG;GRETEL INTERNATIONAL S.A.C.;20601664489;SADIENKA;RODRIGUEZ PAREDES;facturacion@gretel.pe;AV. SANTA CRUZ 466, PISO 5 OF 501;null;null;null;null;null;null;null;BLANDOS;CALZADO;20601664489;12/13/2021;UGG;Abierta
4295;DR. MARTENS;GRETEL INTERNATIONAL S.A.C.;20601664489;SADIENKA;RODRIGUEZ PAREDES;facturacion@gretel.pe;AV. SANTA CRUZ 466, PISO 5 OF 501;null;null;null;null;null;null;null;BLANDOS;CALZADO;20601664489;12/13/2021;DR. MARTENS;Abierta
4296;LIJOV;VICENTE RODRIGUEZ VANESSA LILIANA;10416780787;VANESSA;VICENTE RODRIGUEZ;VENTAS_LIJOV@HOTMAIL.COM;AV. INCA GARCILASO DEL A VEGA 1358 INT. 137;null;null;null;null;null;null;null;HOGAR;ELECTROHOGAR;10416780787;12/14/2021;LIJOV;Abierta
4297;ORGANIZATE HOGAR;MERCH 360 PUBLICIDAD SAC;20602870619;David;Velasquez;Pvasquez@merch360publicidad.com;AV BRASIL 1239 DPTO 12;null;null;null;null;null;null;null;NUEVOS NEGOCIOS;MEJORAMIENTO DEL HOGAR;20602870619;12/14/2021;ORGANIZATE HOGAR;Abierta
4298;SERENNA;ALVARADO CAMPOS ANDREA;10480470147;ANDREA;ALVARADO CAMPOS;andrea_ac1@hotmail.com;AVENIDA CORONEL REYNALDO VIVANCO 156 DPTO 501;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4298;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4298;null;Somos una marca peruana independiente inspirada en la tendencia y comodidad. El principio fundamental es la calidad, acompa�ado de la feminidad y sencillez.;BLANDOS;MUJER;10480470147;12/14/2021;SERENNA;Abierta
4299;TOTAL WINNER SAC;TOTAL WINNER SERVICIOS GENERALES SAC;20604659419;JUALIANA;RODRIGUEZ LLEMPEN;hairam.macedo@total-winner.com;JR DOMINGO CASANOVA 380 DPTO 101;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4299;null;null;null;HOGAR;ELECTROHOGAR;20604659419;12/14/2021;TOTAL WINNER SAC;Abierta
4300;LA FULANA;LA FULANA SOCIEDAD ANONIMA CERRADA;20607725153;Elizabeth;Paredes de Costa;contacto@lafulana.com;URB. LAS LAGUNAS DE LA MOLINA 1RA ETAPA AV LAGUNA GRANDE;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4300;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4300;null;Nuestra misi�n es crear prendas con las que cada mujer se sienta perfecta a su manera, cuidando al medio ambiente en el proceso. Usamos telas biodegradables y recicladas, que cuentan adem�s con gran resistencia al cloro y sales marinas y con protecci�n uv50+.;BLANDOS;MUJER;20607725153;12/14/2021;LA FULANA;Abierta
4301;COBITEX;BALDEON BERROCAL OMAR ALEJANDRO;10717654507;OMAR;BALDEON BERROCAL;FRAZADASCOBITEX@GMAIL.COM;AV 28 DE JULIO 2548;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4301;null;null;null;HOGAR;DECOHOGAR;10717654507;12/15/2021;COBITEX;Abierta
4302;GRUPO CASTEC;GRUPO CASTEC S.A.C.;20607880175;IVAN JEANPIER;CASTRO CASANOVA;grupocastecsac@gmail.com;PASAJE SAN PABLO 224 MZ A LOTE 28;null;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4302;null;Somos una empresa dedicada a la venta de equipos inform�ticos y de seguridad para el hogar, l�der en el rubro de c�maras de seguridad, brindando garant�a y calidad a los hogares peruanos.;NUEVOS NEGOCIOS;MEJORAMIENTO DEL HOGAR;20607880175;12/15/2021;GRUPO CASTEC;Abierta
4303;NUBOFIT;MU�OZ AVILA JOSUE ELIAS;10466610955;JOSUE ELIAS;MU�OZ AVILA;admin@nuboperu.com;CALLE LOS CISNES 304-A URB CAMPOY;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4303;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4303;null;Encuentra con nosotros las ultimas novedades en indumentaria, accesorios deportivos, art�culos fitness y mucho m�s. Calidad, garant�a y satisfacci�n.;BLANDOS;DEPORTES;10466610955;12/15/2021;NUBOFIT;Abierta
4304;LIGHT LINE;LYOR SOCIEDAD ANONIMA CERRADA - LYOR S.A.C.;20600725506;JACQUELINE;GARCIA;JGARCIA@LIGHTLINE.COM.PE;CALLE DOMINGO PONTE 867;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4304;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4304;null;Nuestros productos est�n hecho y pensados para el hogar, como los protectores de colch�n son hechos en el Per�, deshumedecedores, secadores de toalla, dispensadores de alcohol, etc.;HOGAR;DECOHOGAR;20600725506;12/15/2021;LIGHT LINE;Abierta
4305;ELVIRA ACCESORIOS;ORAZIA ACCESORIOS PERU S.A.C;20608529251;DOMINIQUE;DE SOUZA PEIXOTO;elvira.accesorios.peru@gmail.com;CALLE 7 DE JUNIO 165;null;997814272;996222778;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4305;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4305;www.elvira-accesorios.com;Hola! Somos Elvira Accesorios ? Hemos llegado a Ripley.com para ayudarte a complementar tus looks y resaltar tu estilo �nico.;BLANDOS;ACCESORIOS;20608529251;12/20/2021;ELVIRA ACCESORIOS;Abierta
4306;BIPPERS ARRIVALS;DORIAN ROLANDO AQUISE HUAMANI;10460617699;Aquise Huamani;Dorian Rolando;daquise9@gmail.com;CALLE: UNO #130 INT. D08 TERCER PISO URB.PANAMERICANA NORTE;null;null;null;null;null;null;MARCA DE ROPA EXCLUSIVA QUE COMBINA LA MODA URBANA CON EL ARTE STREETWEAR PERUANO, UTILIZANDO MATERIALES DE ALTA CALIDAD;BLANDOS;HOMBRE;10460617699;12/20/2021;BIPPERS ARRIVALS;Abierta
4307;CROM FIT;DORIAN ROLANDO AQUISE HUAMANI;10460617699;Dorian Rolando;Aquise Huamani;daquise9@gmail.com;CALLE: UNO #130 INT. D08 TERCER PISO URB.PANAMERICANA NORTE;null;null;null;null;null;null;null;BLANDOS;DEPORTES;10460617699;12/20/2021;CROM FIT;Abierta
4308;INVERSIONES IMAJI EIRL;INVERSIONESIMAJI EIRL;20605362860;GRECIA;PONCE;gponce@inversionesimaji.pe;CALLE AMISTAD MZ A LT 4 RES BETANIA �A�A;null;null;null;null;null;null;null;NUEVOS NEGOCIOS;MEJORAMIENTO DEL HOGAR;20605362860;12/20/2021;INVERSIONES IMAJI EIRL;Abierta
4309;CHE CHE KIDS CLUB;CHUNG DEXTRE ANDREA;10766070634;Heidy;Dextre;hdextretunoque@gmail.com;CALLE SANTIAGO DE COMPOSTELA MZ H LOTE 10 URB. MAYORAZGO CHICO;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4309;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4309;null;null;BLANDOS;INFANTIL;10766070634;12/21/2021;CHE CHE KIDS CLUB;Abierta
4310;FOCALLURE STORE PERU;BOULIGA PERU E.I.R.L.;20607753076;PATRICIA;SALAZAR;CONTABILIDAD@ERGONOMIAPERU.COM;AV.EL SOL KM.19.5 MZ.LL LT.4D COO.LAS VERTIENTES;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4310;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4310;null;Encontrar un maquillaje de gama alta, vegano, org�nico y libre de crueldad animal, es un gran reto. Es por esto que creamos FOCALLURE, que adem�s de tener un precio asequible, ofrecemos siempre los mejores productos para tenerte en tendencia y siempre a la moda.;BLANDOS;BELLEZA;20607753076;12/21/2021;FOCALLURE STORE PERU;Abierta
4311;LIMALINEN;LIMALINEN SOCIEDAD ANONIMA CERRADA;20606512679;Daniela;Campos;daniela.campos@limalinen.com;Av. Los Conquistadores 944 - of. 201;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4311;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4311;null;Disfruta de nuestra ropa de cama 100% algod�n con dise�os �nicos donde encontrar�s s�banas, plumones, cubrecamas, protectores de colch�n y mucho m�s para tu hogar.;HOGAR;DECOHOGAR;20606512679;12/21/2021;LIMALINEN;Abierta
4312;ROCKET LIFESTYLE STORE;VK CONCEPT S.A.C.;20606464224;KAREN;DEL AGUILA SANCHEZ;KAREN@ROCKET.COM.PE;CAL.ALFREDO SALAZAR NRO. 297 INT. 503 URB. CHACARILLA;null;979 807 418;940497478;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/4312;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/4312;www.rocket.com.pe;Creemos que se puede vivir de manera aut�ntica y libre, ofrecemos productos con los que puedes reflejar tu personalidad. Vendemos productos que 'no' necesitas.;NUEVOS NEGOCIOS;CONSUMO MASIVO;20606464224;12/21/2021;ROCKET LIFESTYLE STORE;Abierta
